time,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
2.24286,-0.221851,-0.344203,2.48901,0.00315922,0.018557,0.09882,0.994927,0.00996074,0.0363094,0.198179
2.25282,-0.219315,-0.343907,2.48832,0.0160069,0.0038791,0.10082,0.994768,0.0326347,0.00448999,0.202084
2.2628,-0.216616,-0.34401,2.49755,0.0113891,-0.0334315,0.102831,0.994072,0.0158058,-0.0688634,0.20561
2.27293,-0.214549,-0.343668,2.49828,0.000558417,-0.0576057,0.104119,0.992895,-0.0109591,-0.114761,0.209594
2.28289,-0.212027,-0.343167,2.49894,-0.0155054,-0.0758684,0.104545,0.991501,-0.0471414,-0.147742,0.213595
2.29288,-0.209718,-0.342638,2.49882,-0.0349262,-0.0856114,0.103239,0.99035,-0.088137,-0.163081,0.214946
2.30302,-0.207481,-0.342102,2.49826,-0.0558764,-0.0866365,0.101256,0.989505,-0.130167,-0.160831,0.214454
2.31303,-0.205623,-0.343003,2.48876,-0.0668627,-0.0576693,0.0965287,0.991406,-0.144962,-0.101614,0.201503
2.32283,-0.203593,-0.342703,2.48677,-0.0771456,-0.033838,0.0936224,0.992037,-0.160306,-0.0527164,0.192426
2.33293,-0.201487,-0.342066,2.48524,-0.0831591,-0.0142974,0.0930863,0.992076,-0.168472,-0.0128865,0.1882
2.34285,-0.198923,-0.340306,2.49231,-0.0913182,-0.0187384,0.0958613,0.99102,-0.18569,-0.0196337,0.194688
2.35293,-0.196637,-0.339452,2.49184,-0.0896787,-0.0210837,0.0984287,0.990871,-0.182942,-0.0241308,0.200235
2.36297,-0.194925,-0.339034,2.49046,-0.0800464,-0.0215294,0.0986399,0.991665,-0.163796,-0.0269116,0.200495
2.37286,-0.193666,-0.338313,2.48074,-0.0578769,-0.00528535,0.0981997,0.993468,-0.116298,0.000865338,0.197
2.38287,-0.191728,-0.33752,2.47841,-0.0383181,-0.00250152,0.0979014,0.994455,-0.0767768,0.00252751,0.196165
2.39281,-0.18977,-0.336536,2.47679,-0.0224424,-0.00874045,0.0986231,0.994833,-0.0463974,-0.0129643,0.197926
2.4029,-0.187956,-0.335467,2.47508,-0.0122277,-0.0192388,0.100503,0.994676,-0.0282142,-0.0358225,0.201904
2.41296,-0.186326,-0.334196,2.47323,-0.00828409,-0.030613,0.102939,0.994182,-0.0228163,-0.0591988,0.207024
2.42298,-0.184734,-0.333152,2.47129,-0.0106736,-0.0402432,0.10495,0.993606,-0.0297522,-0.0778099,0.211628
2.43301,-0.183045,-0.332219,2.46914,-0.0175304,-0.0470017,0.105495,0.993154,-0.0449338,-0.0897817,0.21367
2.44298,-0.181566,-0.331242,2.46665,-0.0266237,-0.0483079,0.10421,0.993025,-0.0632452,-0.0905166,0.211984
2.45303,-0.180165,-0.330336,2.46393,-0.0360601,-0.0433239,0.101764,0.99321,-0.0807865,-0.0788017,0.207393
2.46307,-0.178758,-0.329167,2.46061,-0.0436116,-0.033157,0.100293,0.993448,-0.0935919,-0.0571628,0.203906
2.47298,-0.177427,-0.327683,2.4566,-0.0477313,-0.0190389,0.100768,0.993582,-0.0988873,-0.0282176,0.203542
2.48313,-0.176174,-0.326324,2.45265,-0.0474905,-0.00430251,0.10219,0.993621,-0.0953992,0.00115602,0.204917
2.49301,-0.174842,-0.325143,2.44882,-0.042825,0.0079617,0.10298,0.993729,-0.0835957,0.0246463,0.205491
2.50298,-0.173583,-0.323886,2.44456,-0.0350532,0.0177041,0.102732,0.993934,-0.0661512,0.0424083,0.204582
2.51289,-0.172359,-0.322641,2.44014,-0.0260894,0.0233092,0.101102,0.994261,-0.0472468,0.0516491,0.201453
2.52287,-0.1711,-0.321351,2.43565,-0.0176318,0.0236081,0.0989371,0.994657,-0.0304472,0.0504743,0.197516
2.53296,-0.169888,-0.319587,2.43072,-0.0109433,0.0197118,0.098084,0.994923,-0.017925,0.0413819,0.196163
2.54292,-0.16862,-0.31808,2.42582,-0.00837856,0.0126299,0.0986845,0.995003,-0.0141862,0.0267905,0.197524
2.55287,-0.167395,-0.316695,2.42076,-0.0113221,0.00490311,0.0998865,0.994922,-0.0215528,0.0120186,0.199993
2.56297,-0.166,-0.315509,2.41555,-0.0193192,-0.00326916,0.100543,0.99474,-0.0391026,-0.00261912,0.201515
2.57293,-0.164797,-0.314108,2.40978,-0.0300199,-0.00902811,0.0996704,0.994527,-0.061554,-0.0119735,0.20014
2.58307,-0.163388,-0.311994,2.41223,-0.0502008,-0.0315643,0.0985279,0.993366,-0.106304,-0.0528421,0.200537
2.59305,-0.161996,-0.310181,2.4063,-0.0649155,-0.0418683,0.0972136,0.992261,-0.137743,-0.0705257,0.200187
2.6031,-0.160575,-0.308486,2.39953,-0.0744793,-0.0445606,0.0968304,0.991509,-0.157402,-0.0740084,0.200541
2.61289,-0.15925,-0.306756,2.39201,-0.0779932,-0.0432817,0.0979374,0.991187,-0.164234,-0.0705822,0.202788
2.62286,-0.158034,-0.305129,2.38451,-0.0749502,-0.0410927,0.0996723,0.991342,-0.157796,-0.0665822,0.205678
2.6329,-0.156927,-0.303566,2.37613,-0.066405,-0.0401394,0.100559,0.991901,-0.140578,-0.066322,0.206741
2.64289,-0.15599,-0.302194,2.36789,-0.0552446,-0.0408424,0.100477,0.992564,-0.118442,-0.0700331,0.205926
2.65288,-0.155003,-0.300619,2.35979,-0.0405626,-0.0452315,0.100139,0.993117,-0.0900481,-0.0818077,0.204674
2.66293,-0.154366,-0.29891,2.35123,-0.0273947,-0.0518783,0.100461,0.99321,-0.0651978,-0.0977032,0.204799
2.67283,-0.15318,-0.296833,2.34273,-0.0171223,-0.0628902,0.102543,0.992591,-0.0472553,-0.121637,0.208765
2.68289,-0.152571,-0.294963,2.33408,-0.0132537,-0.0731561,0.104907,0.991699,-0.042077,-0.142802,0.213796
2.69299,-0.151449,-0.2928,2.32513,-0.0146261,-0.0826332,0.10813,0.990589,-0.0474806,-0.161246,0.221291
2.70285,-0.150659,-0.290708,2.31547,-0.0209971,-0.0872465,0.110133,0.989857,-0.0617023,-0.1689,0.226837
2.71289,-0.150183,-0.289303,2.30586,-0.0322138,-0.0835429,0.108863,0.990016,-0.0831178,-0.159074,0.225671
2.72292,-0.14895,-0.287217,2.29586,-0.0436743,-0.0771725,0.107811,0.990209,-0.1044,-0.143913,0.224433
2.73287,-0.148121,-0.28529,2.28574,-0.0531623,-0.0639221,0.107659,0.990705,-0.120187,-0.115465,0.223444
2.74286,-0.147053,-0.283308,2.27526,-0.058768,-0.0487463,0.10914,0.99109,-0.127926,-0.0838943,0.224736
2.75289,-0.145838,-0.281299,2.26473,-0.0593774,-0.0354722,0.111763,0.991325,-0.126193,-0.0570875,0.228143
2.76306,-0.144847,-0.279537,2.25427,-0.054945,-0.0249185,0.113746,0.991676,-0.114976,-0.0369311,0.23053
2.77288,-0.144548,-0.277989,2.24276,-0.045028,-0.0131659,0.113397,0.992442,-0.0925049,-0.0159213,0.228271
2.78291,-0.143928,-0.27607,2.23203,-0.0335331,-0.00837179,0.112146,0.99309,-0.068537,-0.00910678,0.225212
2.79286,-0.143379,-0.274269,2.22092,-0.0230766,-0.00954071,0.110415,0.993572,-0.0479863,-0.0138632,0.221682
2.80298,-0.142579,-0.272159,2.21111,-0.0162875,-0.01871,0.110254,0.993594,-0.0365207,-0.0335951,0.221639
2.81299,-0.142249,-0.270202,2.19967,-0.0145714,-0.02877,0.110692,0.993331,-0.0353766,-0.0539567,0.222909
2.82299,-0.141569,-0.267904,2.19019,-0.0194691,-0.042823,0.111836,0.992613,-0.0484054,-0.0807463,0.226346
2.83301,-0.141019,-0.265666,2.17951,-0.0294197,-0.0545733,0.112209,0.991749,-0.0710284,-0.10182,0.228948
2.8429,-0.140391,-0.263425,2.16858,-0.0423623,-0.062443,0.111226,0.990926,-0.0986521,-0.11458,0.229216
2.85296,-0.139547,-0.26114,2.15692,-0.0548519,-0.0656273,0.109315,0.99032,-0.124174,-0.118267,0.227238
2.86296,-0.138787,-0.259276,2.14585,-0.0661057,-0.0633226,0.106975,0.990039,-0.145861,-0.111471,0.223419
2.87296,-0.137915,-0.25716,2.13437,-0.0714993,-0.0572989,0.10555,0.990184,-0.15506,-0.0985386,0.220053
2.88292,-0.136963,-0.254976,2.12235,-0.0691703,-0.0504024,0.105845,0.990693,-0.148811,-0.0853275,0.219235
2.89297,-0.136466,-0.252943,2.11046,-0.0570166,-0.0412845,0.106174,0.991853,-0.122475,-0.0698458,0.217564
2.90291,-0.135665,-0.251058,2.09866,-0.0375633,-0.0356523,0.106249,0.99299,-0.082432,-0.062864,0.21578
2.91312,-0.13502,-0.249354,2.08682,-0.0142714,-0.0334148,0.105564,0.993748,-0.035498,-0.0634412,0.212788
2.92291,-0.134657,-0.247804,2.07498,0.00869084,-0.0340733,0.104247,0.99393,0.010197,-0.069601,0.208648
2.93286,-0.134053,-0.245717,2.06387,0.0284426,-0.0394848,0.103418,0.993447,0.0485375,-0.0844353,0.205403
2.94294,-0.133476,-0.243795,2.05342,0.0410753,-0.0503583,0.102997,0.992557,0.0716489,-0.108642,0.202902
2.95291,-0.133246,-0.241902,2.04376,0.0435032,-0.0651839,0.102867,0.991603,0.0736381,-0.138667,0.20162
2.96296,-0.13326,-0.240266,2.03358,0.0349684,-0.0782565,0.102693,0.991013,0.0539769,-0.163009,0.202101
2.97284,-0.13293,-0.237984,2.0238,0.0179817,-0.0902486,0.102431,0.990474,0.0174256,-0.18349,0.204497
2.983,-0.1332,-0.236467,2.01281,-0.00691368,-0.0937167,0.100007,0.990539,-0.0330124,-0.185337,0.20431
2.99313,-0.133185,-0.234532,2.00253,-0.0348897,-0.0933473,0.0969023,0.990292,-0.0887266,-0.179076,0.203054
3.00306,-0.133044,-0.232976,1.9922,-0.0616231,-0.0885423,0.0932576,0.989781,-0.140862,-0.164522,0.199519
3.01292,-0.132693,-0.230992,1.98217,-0.0821805,-0.0817371,0.0901301,0.989162,-0.180232,-0.147422,0.195078
3.02288,-0.13245,-0.229251,1.97173,-0.0939315,-0.07216,0.0874425,0.989102,-0.201397,-0.126659,0.189168
3.03285,-0.132252,-0.227449,1.96195,-0.0952161,-0.0627618,0.0858131,0.989763,-0.201791,-0.108107,0.183924
3.04297,-0.132656,-0.226166,1.95126,-0.0814091,-0.0486472,0.0840699,0.991937,-0.171103,-0.0829167,0.176218
3.05288,-0.132706,-0.224453,1.94146,-0.0548042,-0.0395397,0.083166,0.994242,-0.116095,-0.0695645,0.170951
3.06294,-0.13287,-0.222847,1.93183,-0.019204,-0.034455,0.0819397,0.995856,-0.044004,-0.0655243,0.165634
3.07294,-0.133131,-0.22162,1.92237,0.0193334,-0.0328982,0.0801449,0.996053,0.0333257,-0.0686896,0.159434
3.08297,-0.133329,-0.220431,1.91356,0.0562628,-0.0359473,0.0781474,0.994704,0.106859,-0.0803939,0.152503
3.09287,-0.133804,-0.21942,1.90498,0.0879765,-0.041865,0.0755236,0.992373,0.169891,-0.0965299,0.143689
3.103,-0.134188,-0.21845,1.89662,0.111037,-0.0510462,0.0728928,0.989824,0.215512,-0.117511,0.134293
3.11285,-0.134783,-0.217822,1.88923,0.122112,-0.0622882,0.0704524,0.988051,0.237066,-0.140758,0.125577
3.12293,-0.135356,-0.214931,1.87536,0.127986,-0.058354,0.0710889,0.987502,0.249256,-0.133845,0.126937
3.13288,-0.135908,-0.215112,1.8686,0.118152,-0.0600528,0.0702887,0.988683,0.229282,-0.135772,0.12629
3.14288,-0.13654,-0.215378,1.86243,0.0959943,-0.0621545,0.0678074,0.991123,0.184613,-0.136649,0.123948
3.15286,-0.137314,-0.21613,1.85632,0.0649353,-0.0620533,0.0638763,0.993908,0.122522,-0.132029,0.120249
3.16295,-0.138296,-0.216394,1.84958,0.0303531,-0.056187,0.0592348,0.996199,0.0542085,-0.115802,0.115639
3.17295,-0.139501,-0.217167,1.84274,-0.00506158,-0.0459214,0.0550527,0.997414,-0.015217,-0.0911742,0.110973
3.18293,-0.140368,-0.217769,1.83669,-0.034177,-0.0327266,0.0503077,0.997612,-0.0716822,-0.0618978,0.102991
3.19285,-0.141456,-0.2181,1.83043,-0.0538128,-0.0167644,0.0459382,0.997353,-0.109142,-0.0284999,0.093612
3.20296,-0.142676,-0.218363,1.82427,-0.0618227,0.00175687,0.0421292,0.997196,-0.123469,0.00871307,0.0839065
3.21293,-0.14375,-0.218103,1.81812,-0.0563971,0.0200772,0.0392065,0.997436,-0.11127,0.0444885,0.076096
3.22294,-0.14482,-0.217961,1.81269,-0.037802,0.0345734,0.0366427,0.998015,-0.073174,0.0718417,0.0707675
3.23298,-0.14564,-0.21758,1.80747,-0.00776192,0.043544,0.0342843,0.998433,-0.0125623,0.0875957,0.0680986
3.24295,-0.146455,-0.217308,1.80249,0.029496,0.0470902,0.0316111,0.997955,0.0621527,0.0922537,0.0662004
3.25301,-0.147289,-0.217288,1.7979,0.0676242,0.0460291,0.0287449,0.996234,0.138359,0.0879371,0.0637881
3.26306,-0.147687,-0.217783,1.79437,0.101487,0.0394907,0.0257407,0.993719,0.205728,0.0733263,0.0593679
3.27293,-0.148057,-0.218677,1.79128,0.127835,0.0290341,0.0227536,0.991109,0.25791,0.0517576,0.0526205
3.28294,-0.148632,-0.219876,1.78841,0.143991,0.0163338,0.0200066,0.989242,0.289671,0.0265578,0.0443167
3.29295,-0.149103,-0.221804,1.78648,0.147229,0.00136633,0.0175574,0.988946,0.295536,-0.00246748,0.0351362
3.30295,-0.149704,-0.223822,1.78473,0.137972,-0.0125199,0.0155096,0.990236,0.276486,-0.0290791,0.0272765
3.31294,-0.150394,-0.226308,1.78296,0.118125,-0.0231771,0.0133447,0.992639,0.23637,-0.0491854,0.0210444
3.32323,-0.151081,-0.228669,1.78132,0.0900576,-0.0287261,0.0103807,0.995468,0.179985,-0.059096,0.0155209
3.333,-0.152167,-0.231782,1.77979,0.0548768,-0.0271426,0.00656278,0.998103,0.109573,-0.05493,0.0101371
3.34296,-0.153106,-0.234519,1.77785,0.0186958,-0.019527,0.00297213,0.99963,0.0372989,-0.0391606,0.00521594
3.35294,-0.15398,-0.237153,1.77628,-0.0134543,-0.00753805,-0.000518169,0.999881,-0.0269038,-0.0150888,-0.000833472
3.36298,-0.154831,-0.239624,1.77458,-0.0382099,0.00796737,-0.00385365,0.999231,-0.0765063,0.0156286,-0.00831134
3.37301,-0.155602,-0.242083,1.7728,-0.0530957,0.0252263,-0.00679395,0.998248,-0.106682,0.0496631,-0.0162637
3.38291,-0.156438,-0.243923,1.77112,-0.0549873,0.0438067,-0.00939401,0.997481,-0.111164,0.0864673,-0.0236489
3.39282,-0.157227,-0.245923,1.76866,-0.0440804,0.0590921,-0.0118202,0.997209,-0.0900489,0.11708,-0.0289866
3.40299,-0.15741,-0.248051,1.76915,-0.0219036,0.0680319,-0.0144318,0.997338,-0.0460928,0.135483,-0.0320663
3.41291,-0.157604,-0.24943,1.76867,0.0101183,0.0714421,-0.0172558,0.997244,0.0178998,0.14333,-0.0333185
3.42293,-0.157717,-0.251585,1.76859,0.0444241,0.0685551,-0.0203044,0.996451,0.086691,0.138874,-0.0347148
3.43298,-0.157707,-0.253935,1.76883,0.0770046,0.0606754,-0.0234812,0.994906,0.152138,0.124672,-0.0376799
3.44285,-0.157575,-0.256608,1.76965,0.103785,0.0485532,-0.0265497,0.993059,0.206073,0.102121,-0.0428892
3.4528,-0.157347,-0.25948,1.77064,0.121488,0.0341225,-0.0291071,0.991579,0.241967,0.0748124,-0.0495921
3.46288,-0.157115,-0.263019,1.77283,0.12754,0.016985,-0.031008,0.991203,0.254747,0.0415927,-0.0572186
3.4729,-0.157009,-0.266532,1.77494,0.121545,0.00119379,-0.0323302,0.992059,0.243494,0.010228,-0.0639036
3.48287,-0.156915,-0.270472,1.77751,0.104405,-0.0121052,-0.0334485,0.993899,0.209914,-0.0170791,-0.0690816
3.49291,-0.156937,-0.274426,1.78012,0.0783941,-0.0195603,-0.0353512,0.996103,0.158309,-0.0334318,-0.0736013
3.50293,-0.157025,-0.278489,1.7827,0.0469343,-0.0212914,-0.0382257,0.997939,0.0955203,-0.0389166,-0.0784321
3.51293,-0.157285,-0.283082,1.78525,0.0124806,-0.0181938,-0.0417135,0.998886,0.0264709,-0.0353132,-0.0839391
3.52299,-0.157406,-0.287058,1.78733,-0.0190146,-0.00909275,-0.0449577,0.998767,-0.0371806,-0.0198741,-0.0895963
3.53288,-0.157556,-0.290829,1.78931,-0.043928,0.00416057,-0.0480622,0.997869,-0.0881837,0.00408088,-0.0964352
3.54287,-0.157644,-0.294599,1.79161,-0.0595598,0.0190657,-0.0510545,0.996736,-0.121034,0.0319308,-0.104289
3.55288,-0.157732,-0.298125,1.79375,-0.0632647,0.0346115,-0.0534235,0.995965,-0.130337,0.0622242,-0.111239
3.56305,-0.157684,-0.301455,1.79605,-0.0552383,0.0473782,-0.0545764,0.995854,-0.115901,0.0884494,-0.114633
3.5729,-0.157413,-0.304465,1.79843,-0.0352951,0.0554196,-0.0550616,0.996319,-0.0769468,0.106747,-0.114531
3.58295,-0.156979,-0.307783,1.80135,-0.00736951,0.0574975,-0.055855,0.996755,-0.0212539,0.114046,-0.11317
3.59298,-0.156352,-0.310923,1.80466,0.0252045,0.0544726,-0.0572037,0.996557,0.0442938,0.111686,-0.1122
3.60297,-0.155874,-0.314276,1.80784,0.0566509,0.0483036,-0.0586469,0.995499,0.107906,0.102999,-0.112121
3.61284,-0.155288,-0.317963,1.81151,0.0829859,0.0392755,-0.0600341,0.993965,0.161581,0.088155,-0.113508
3.62292,-0.154703,-0.321919,1.81566,0.100908,0.0285957,-0.0612473,0.992597,0.198594,0.0691839,-0.116357
3.63294,-0.154073,-0.326023,1.82018,0.108025,0.0175628,-0.0616619,0.992079,0.214051,0.0481881,-0.118971
3.64308,-0.153398,-0.330455,1.82526,0.10279,0.00710034,-0.0612504,0.99279,0.204728,0.0266934,-0.120492
3.65298,-0.15285,-0.335127,1.83058,0.0859012,-0.000210427,-0.0607669,0.994449,0.171726,0.0100216,-0.121198
3.66298,-0.152133,-0.339977,1.83618,0.0598128,-0.00392765,-0.0610757,0.996332,0.119954,-0.000520276,-0.122479
3.67291,-0.151779,-0.344781,1.84122,0.0272867,-0.00111752,-0.0618909,0.997709,0.0546138,0.00114768,-0.123876
3.68304,-0.151267,-0.349929,1.84653,-0.00793064,0.00576423,-0.063368,0.997942,-0.0165608,0.0104998,-0.126914
3.69308,-0.15063,-0.354502,1.85119,-0.0403856,0.0167711,-0.0647978,0.99694,-0.082825,0.0282094,-0.13098
3.70299,-0.150104,-0.359108,1.85614,-0.0671312,0.0309534,-0.0665185,0.995043,-0.138347,0.0526935,-0.137153
3.71295,-0.149256,-0.362997,1.86121,-0.0838542,0.045193,-0.0678333,0.993139,-0.1741,0.0784702,-0.143244
3.723,-0.14836,-0.367153,1.86627,-0.0899207,0.0579733,-0.068838,0.991874,-0.188464,0.102805,-0.148307
3.73287,-0.147268,-0.370854,1.87131,-0.0841035,0.0673315,-0.0687785,0.991798,-0.178358,0.122294,-0.149422
3.74295,-0.146174,-0.374311,1.87642,-0.0675208,0.0708024,-0.0690375,0.992805,-0.145616,0.131643,-0.148467
3.7529,-0.144783,-0.377523,1.88126,-0.0435841,0.0695406,-0.0689186,0.994241,-0.0972579,0.132661,-0.14488
3.76293,-0.143406,-0.38108,1.88651,-0.0168476,0.0631659,-0.0688364,0.995484,-0.0425776,0.123757,-0.140716
3.77298,-0.141787,-0.384388,1.89221,0.0104034,0.0531825,-0.0691603,0.996133,0.0134482,0.1076,-0.137911
3.78293,-0.139978,-0.387757,1.89856,0.0332121,0.0400614,-0.0695503,0.99622,0.0608554,0.0845405,-0.136828
3.7928,-0.138358,-0.391538,1.9047,0.0478653,0.0255923,-0.0694033,0.996111,0.0920888,0.0576616,-0.136466
3.80288,-0.175641,-0.357401,1.98457,0.477717,0.105891,0.134741,0.861637,1.02172,0.0537684,0.340385
3.8129,-0.137196,-0.397131,1.92183,0.300876,0.0544816,0.0522531,0.950671,0.617834,0.0722074,0.132871
3.8229,-0.13371,-0.402931,1.92523,0.178685,0.0218826,0.00325894,0.983658,0.359686,0.0418976,0.0142445
3.83289,-0.13232,-0.407032,1.93155,0.0913402,0.00428447,-0.0260322,0.99547,0.18266,0.0132861,-0.0510727
3.84291,-0.130949,-0.410973,1.93808,0.0263626,-0.00288228,-0.0445582,0.998655,0.0529362,-0.00340748,-0.0892675
3.85291,-0.129569,-0.414904,1.94473,-0.0233832,-0.00264136,-0.0568912,0.998103,-0.0463952,-0.00793338,-0.113691
3.8629,-0.128121,-0.418523,1.95099,-0.0605934,0.00294783,-0.065012,0.996039,-0.121388,-0.00200628,-0.130234
3.8729,-0.126797,-0.421769,1.95712,-0.0861813,0.0134284,-0.0705518,0.993688,-0.174065,0.0145272,-0.14303
3.88297,-0.125374,-0.424773,1.9632,-0.100077,0.0252735,-0.0736571,0.991928,-0.203796,0.0354036,-0.151861
3.89283,-0.123775,-0.427525,1.96927,-0.102372,0.0347322,-0.0741938,0.991367,-0.20997,0.0536999,-0.155061
3.90296,-0.122187,-0.429973,1.97502,-0.0939062,0.0400421,-0.0731664,0.992081,-0.193812,0.0657559,-0.153629
3.91287,-0.120607,-0.432666,1.98121,-0.0770251,0.0394333,-0.0726309,0.993598,-0.159831,0.0672235,-0.151324
3.92292,-0.118832,-0.434834,1.98661,-0.0543498,0.0346174,-0.0715692,0.995352,-0.113606,0.0611716,-0.147039
3.93285,-0.117096,-0.437281,1.99284,-0.0310317,0.0252016,-0.0707903,0.99669,-0.0655419,0.045859,-0.143316
3.94288,-0.115209,-0.439257,1.99906,-0.00958222,0.0137522,-0.0696903,0.997428,-0.0210406,0.026101,-0.139788
3.95292,-0.113405,-0.441371,2.0052,0.00640142,0.00101074,-0.0677151,0.997684,0.0126367,0.00288375,-0.135519
3.96291,-0.111749,-0.443681,2.01198,0.0144845,-0.0128776,-0.0656762,0.997653,0.0306059,-0.0237945,-0.131836
3.97294,-0.110229,-0.445883,2.01804,0.0129276,-0.0243209,-0.0625388,0.997662,0.0288726,-0.0469283,-0.125885
3.98298,-0.108689,-0.448608,2.02498,0.00183181,-0.0341248,-0.0603039,0.997595,0.00778856,-0.0679167,-0.121016
3.99297,-0.107274,-0.45093,2.03149,-0.01546,-0.0397468,-0.0593206,0.997328,-0.0262111,-0.0812046,-0.117754
4.00315,-0.106067,-0.452963,2.03762,-0.0364572,-0.038218,-0.060697,0.996758,-0.0683138,-0.0807015,-0.11888
4.01317,-0.104787,-0.455087,2.04345,-0.0581743,-0.030898,-0.0629681,0.995839,-0.112477,-0.0689198,-0.122413
4.02296,-0.103596,-0.456939,2.04891,-0.0773406,-0.0192764,-0.0652328,0.994682,-0.152107,-0.0484569,-0.127282
4.03299,-0.102492,-0.458773,2.0544,-0.0918272,-0.0054359,-0.0670973,0.993497,-0.182796,-0.0231259,-0.132749
4.04301,-0.101255,-0.460481,2.05984,-0.10012,0.0082442,-0.0676114,0.992641,-0.201237,0.00282856,-0.136301
4.05303,-0.100066,-0.461841,2.06489,-0.100784,0.0207324,-0.0662313,0.992485,-0.204296,0.0278066,-0.136118
4.06301,-0.098722,-0.462903,2.06962,-0.0929362,0.0292319,-0.0639156,0.993188,-0.18968,0.0462019,-0.132926
4.07303,-0.0974139,-0.463914,2.07446,-0.0786443,0.032427,-0.0622798,0.994427,-0.161391,0.0547239,-0.129521
4.08298,-0.0960493,-0.464973,2.07916,-0.0607426,0.0303758,-0.0611376,0.995816,-0.125194,0.053095,-0.125964
4.09298,-0.0946202,-0.466063,2.08393,-0.042649,0.0235647,-0.0599954,0.997009,-0.0880614,0.0418832,-0.122051
4.10295,-0.0932052,-0.466629,2.08878,-0.0260582,0.0132404,-0.058331,0.997869,-0.0535902,0.0233865,-0.117405
4.11295,-0.0916402,-0.467387,2.09358,-0.0148834,0.000933232,-0.0555548,0.998344,-0.0298256,0.000209687,-0.111182
4.12293,-0.0902848,-0.468142,2.0984,-0.0109651,-0.011657,-0.0518908,0.998525,-0.0206957,-0.02442,-0.103589
4.13295,-0.0890557,-0.468901,2.10318,-0.0152736,-0.0209389,-0.0482272,0.9985,-0.0285123,-0.0433018,-0.0959069
4.1429,-0.0878768,-0.469486,2.10749,-0.0256354,-0.0266136,-0.0455738,0.998277,-0.0488514,-0.0555005,-0.0898853
4.15294,-0.0867173,-0.470229,2.11174,-0.0412399,-0.0277384,-0.0445777,0.997769,-0.0800476,-0.0590642,-0.0869296
4.16295,-0.0856363,-0.470766,2.11566,-0.058182,-0.0236141,-0.0451764,0.997004,-0.114287,-0.0523676,-0.087566
4.17294,-0.0845646,-0.47134,2.11965,-0.0744274,-0.0157745,-0.0466103,0.996012,-0.147432,-0.0383708,-0.0906916
4.1829,-0.0834882,-0.471552,2.12292,-0.0870284,-0.00435708,-0.0474887,0.995064,-0.17368,-0.0169377,-0.0939015
4.19294,-0.0823851,-0.471379,2.12541,-0.0942651,0.0102505,-0.0464188,0.994412,-0.189574,0.0116354,-0.0943977
4.20293,-0.0811978,-0.471375,2.12834,-0.0954265,0.022474,-0.0438736,0.994215,-0.193044,0.0363225,-0.0917177
4.21287,-0.0798974,-0.471208,2.13109,-0.0895565,0.0299416,-0.0407195,0.994698,-0.18185,0.0522963,-0.0865966
4.22293,-0.0787772,-0.470819,2.13343,-0.0783379,0.0339165,-0.038445,0.995608,-0.159573,0.0615505,-0.0821137
4.233,-0.0775975,-0.470423,2.1356,-0.0639303,0.0327302,-0.0369909,0.996731,-0.130472,0.0605537,-0.0781475
4.24287,-0.0763521,-0.470133,2.13803,-0.0493924,0.0259612,-0.0357753,0.997801,-0.100713,0.048293,-0.074112
4.25288,-0.0750192,-0.469803,2.14027,-0.0370297,0.0151529,-0.0337091,0.998631,-0.075079,0.0277713,-0.068528
4.2629,-0.0730327,-0.468893,2.15122,-0.039498,-0.0164714,-0.0294052,0.998651,-0.0780483,-0.0352286,-0.0574971
4.2728,-0.0719254,-0.468108,2.15351,-0.0434056,-0.0397768,-0.0242908,0.99797,-0.0850878,-0.0815913,-0.0451955
4.28284,-0.0708734,-0.467125,2.15538,-0.0509609,-0.0562535,-0.0194734,0.996925,-0.100239,-0.114395,-0.0333175
4.29289,-0.0698907,-0.466179,2.15712,-0.061919,-0.0648675,-0.0166673,0.995832,-0.122523,-0.131638,-0.0253849
4.3029,-0.068627,-0.465162,2.1584,-0.074088,-0.0681171,-0.0154101,0.994803,-0.147238,-0.13825,-0.0207664
4.31279,-0.0672479,-0.464142,2.15889,-0.0862719,-0.0653894,-0.0151895,0.994007,-0.171879,-0.133008,-0.0190842
4.32289,-0.0658496,-0.463014,2.15972,-0.0967422,-0.058598,-0.0146869,0.993474,-0.193067,-0.119558,-0.0179736
4.33286,-0.0646446,-0.461976,2.15972,-0.103839,-0.046646,-0.0132952,0.993411,-0.207496,-0.0955839,-0.0168054
4.34284,-0.0635205,-0.460947,2.15923,-0.106389,-0.0330843,-0.0109293,0.993714,-0.21281,-0.0681309,-0.0147162
4.35288,-0.0622923,-0.459784,2.15879,-0.103597,-0.0221999,-0.00802255,0.994339,-0.207365,-0.0458268,-0.0113667
4.36295,-0.0609566,-0.458512,2.15804,-0.0964109,-0.0162586,-0.00563039,0.995193,-0.193015,-0.0334528,-0.00807623
4.37288,-0.0599438,-0.457424,2.15738,-0.0862822,-0.0139578,-0.00494343,0.996161,-0.172691,-0.0286653,-0.00744341
4.38304,-0.0589946,-0.456151,2.15657,-0.0759634,-0.0164297,-0.00496019,0.996963,-0.151972,-0.0335194,-0.00739836
4.393,-0.0581791,-0.454764,2.15542,-0.0676672,-0.0219583,-0.00434599,0.997457,-0.135345,-0.0444077,-0.00570382
